"","Subject","Activity","Mean - tBodyAcc-mean()-X","Mean - tBodyAcc-std()-X","Mean - tBodyAcc-mean()-Y","Mean - tBodyAcc-std()-Y","Mean - tBodyAcc-mean()-Z","Mean - tBodyAcc-std()-Z","Mean - tGravityAcc-mean()-X","Mean - tGravityAcc-std()-X","Mean - tGravityAcc-mean()-Y","Mean - tGravityAcc-std()-Y","Mean - tGravityAcc-mean()-Z","Mean - tGravityAcc-std()-Z","Mean - tBodyAccJerk-mean()-X","Mean - tBodyAccJerk-std()-X","Mean - tBodyAccJerk-mean()-Y","Mean - tBodyAccJerk-std()-Y","Mean - tBodyAccJerk-mean()-Z","Mean - tBodyAccJerk-std()-Z","Mean - tBodyGyro-mean()-X","Mean - tBodyGyro-std()-X","Mean - tBodyGyro-mean()-Y","Mean - tBodyGyro-std()-Y","Mean - tBodyGyro-mean()-Z","Mean - tBodyGyro-std()-Z","Mean - tBodyGyroJerk-mean()-X","Mean - tBodyGyroJerk-std()-X","Mean - tBodyGyroJerk-mean()-Y","Mean - tBodyGyroJerk-std()-Y","Mean - tBodyGyroJerk-mean()-Z","Mean - tBodyGyroJerk-std()-Z","Mean - tBodyAccMag-mean()","Mean - tBodyAccMag-std()","Mean - tGravityAccMag-mean()","Mean - tGravityAccMag-std()","Mean - tBodyAccJerkMag-mean()","Mean - tBodyAccJerkMag-std()","Mean - tBodyGyroMag-mean()","Mean - tBodyGyroMag-std()","Mean - tBodyGyroJerkMag-mean()","Mean - tBodyGyroJerkMag-std()","Mean - fBodyAcc-mean()-X","Mean - fBodyAcc-std()-X","Mean - fBodyAcc-mean()-Y","Mean - fBodyAcc-std()-Y","Mean - fBodyAcc-mean()-Z","Mean - fBodyAcc-std()-Z","Mean - fBodyAccJerk-mean()-X","Mean - fBodyAccJerk-std()-X","Mean - fBodyAccJerk-mean()-Y","Mean - fBodyAccJerk-std()-Y","Mean - fBodyAccJerk-mean()-Z","Mean - fBodyAccJerk-std()-Z","Mean - fBodyGyro-mean()-X","Mean - fBodyGyro-std()-X","Mean - fBodyGyro-mean()-Y","Mean - fBodyGyro-std()-Y","Mean - fBodyGyro-mean()-Z","Mean - fBodyGyro-std()-Z","Mean - fBodyAccMag-mean()","Mean - fBodyAccMag-std()","Mean - fBodyBodyAccJerkMag-mean()","Mean - fBodyBodyAccJerkMag-std()","Mean - fBodyBodyGyroMag-mean()","Mean - fBodyBodyGyroMag-std()","Mean - fBodyBodyGyroJerkMag-mean()","Mean - fBodyBodyGyroJerkMag-std()"
"99","15","Sitting",-0.11366125320339,0.104095637200069,-0.987084356101695,0.0205025250025219,-0.922407162881356,0.197542241724244,0.00281565980440678,0.106347629043339,-0.982620883728814,0.0416615101321826,-0.943561411694915,0.166279266182357,-0.00237207545345763,0.006828845543826,-0.988162333898305,0.00930169372468433,-0.978126998813559,0.0158647900237976,0.0951978083898305,0.0430538696241061,-0.988204115254237,0.0158809656452005,-0.975321519491525,0.0266458543398932,-0.0524148341983051,0.0115744688081021,-0.992889042711864,0.00685525018224639,-0.990313307966102,0.00784288220904401,-0.944463615254237,0.130227674748233,-0.944463615254237,0.130227674748233,-0.985815029491525,0.0162702796142739,-0.960285456101695,0.0388600545573277,-0.991050830847458,0.0142862890677009,-0.963227004915254,0.111561826316224,-0.987384778983051,0.0197685622428875,-0.919162700338983,0.141661935074789,-0.984908418474576,0.00596315625663259,-0.989314359661017,0.0113954608226509,-0.979713045932203,0.0162541125251234,-0.966731518305085,0.041312909229951,-0.988881930508475,0.016670701332464,-0.973456092372881,0.0233647776385193,-0.944399403152542,0.142606820259317,-0.981511649661017,0.0164190719908283,-0.967859832881356,0.0488748250465197,-0.989052963389831,0.0134756317510561
"129","15","Standing",-0.105910832679245,0.0740418526654115,-0.988949247358491,0.0126176554526345,-0.931900148301887,0.0811363095107189,0.0645975994528302,0.0841527773301537,-0.988432084716981,0.0238822108294803,-0.965687978301887,0.0603136733678818,-0.00658737093471698,0.0134572853194688,-0.985459068490566,0.0142632069298746,-0.967720399622641,0.020486655936886,0.0761946738773585,0.0290651928690638,-0.947790802075472,0.0690740470887016,-0.971332584339623,0.0371707766545131,-0.052278397190566,0.0221806362739997,-0.971514312075472,0.0250979948701487,-0.988107413962264,0.0137552804279144,-0.95466654754717,0.0594455134239254,-0.95466654754717,0.0594455134239254,-0.981860216981132,0.023223020338294,-0.923790776603774,0.0631087855717856,-0.98287439490566,0.0229681566760837,-0.965473514528302,0.0803040682059377,-0.990060962641509,0.0167746823611319,-0.930286443396226,0.0589451338472842,-0.982632302830189,0.0105056180059439,-0.986934133584906,0.0192155809598289,-0.969934103584906,0.0195035479051276,-0.96826485509434,0.0270605895849913,-0.948275234150943,0.0620077856178592,-0.969442882075472,0.0434233364095462,-0.952559511132075,0.0685439066484269,-0.977782136981132,0.0219525821620542,-0.937898897358491,0.101262050406521,-0.980142132264151,0.0276928232409429
"159","15","Laying",-0.118530240291667,0.122566646898039,-0.972255551527778,0.0399453261733674,-0.962759422361111,0.052338426976535,-0.0369192905555556,0.0805314440412793,-0.961509742916667,0.0676523646936489,-0.986036192361111,0.0209323420010607,-0.00443927981861111,0.0246056417828277,-0.981739386805556,0.0212366848905883,-0.970921587777778,0.0353481022261937,0.113451899791667,0.0609826377092094,-0.957167680694444,0.0619990486228431,-0.961142911805556,0.0457645188214565,-0.0624334556236111,0.0271412173013152,-0.97392395125,0.0308890902426971,-0.980482834444444,0.0224783427219842,-0.949666685694444,0.0887165405442322,-0.949666685694444,0.0887165405442322,-0.977727082222222,0.0442758142126339,-0.922340505277778,0.0954221661518146,-0.978545891527778,0.0446766887453632,-0.95156594625,0.135076382820545,-0.971718824583333,0.0384898958544534,-0.964590430138889,0.0578968902804997,-0.97477568375,0.0208668309894826,-0.983949290694444,0.0268353331514447,-0.973215319722222,0.0369565337959439,-0.958190099861111,0.0569104029264966,-0.958224495416667,0.0892311205690772,-0.959991907083333,0.0512056415081655,-0.947885954305556,0.0833549591873434,-0.970653822222222,0.0390427809970439,-0.928422001666667,0.127111624794158,-0.971674881527778,0.0467350941151184
"10","16","Walking",-0.108804049803922,0.0678792722677371,-0.404692523921569,0.0547029954321923,-0.314569762352941,0.0584458425448494,-0.217351194313725,0.0238028472841375,-0.982469595490196,0.00887958761801433,-0.973784841960784,0.0182452368402048,0.00360803282352941,0.0655131588208366,-0.396223738431373,0.0639380722128036,-0.425563858627451,0.0861850182338154,0.0818650735686274,0.0520520028973274,-0.654171847058823,0.0358882833982824,-0.612593634117647,0.0766677723470626,-0.0532986670705882,0.0532765465537955,-0.675889722745098,0.0349979712830553,-0.712237752941177,0.0376559929314607,-0.525274238431373,0.0626714139388636,-0.525274238431373,0.0626714139388636,-0.416195224901961,0.0841750996629895,-0.62452416254902,0.0313299153157591,-0.735728050588235,0.0381562789345298,-0.244363048235294,0.0756511780920729,-0.409070488039216,0.0604582584925006,-0.354370678627451,0.0807688570776896,-0.422332394117647,0.0756113007125458,-0.402884115098039,0.0710689754849234,-0.433612657843137,0.0866112735477877,-0.432885310980392,0.0487424565486116,-0.673741136862745,0.0393018849480565,-0.61194087745098,0.0623199699250547,-0.469978010980392,0.032814666622621,-0.374350867843137,0.0789208130229199,-0.679949470980392,0.0486489220478382,-0.714009806666667,0.0511176434627224
"40","16","Walking_Upstairs",-0.124074517745098,0.103606323570365,-0.397083831568627,0.0446262914753595,-0.163732745078431,0.0707011670255827,-0.379059698039216,0.0875304359137952,-0.948413552745098,0.0479929026628957,-0.933657461176471,0.0491591295366739,0.0380533591627451,0.0750308048200118,-0.521089140196078,0.0555749326379278,-0.425625937254902,0.0903352720131232,-0.00779288021764706,0.13493949804395,-0.508087166666667,0.143030966653099,-0.58638289372549,0.136842057919808,-0.035416300054902,0.0529456640933614,-0.707264168627451,0.028726126103005,-0.77471906627451,0.0388634560422848,-0.413823859019608,0.0729391529486851,-0.413823859019608,0.0729391529486851,-0.526785489215686,0.0909615319653198,-0.466949673137255,0.0807123816227334,-0.805980938627451,0.0486381879260707,-0.335853041176471,0.0933980566860315,-0.369636140980392,0.0734460042392512,-0.166324239117647,0.0848678410898587,-0.565220840588235,0.0596442565923799,-0.538073090196078,0.0869329783569654,-0.417127012352941,0.0789717858904732,-0.492427493529412,0.137598037538735,-0.509896031372549,0.10337531002886,-0.559600598431373,0.0958499707394475,-0.333901581568627,0.0552610778324201,-0.461883394117647,0.0827684999574683,-0.532782018627451,0.169619773252635,-0.791344079607843,0.043421435882454
"70","16","Walking_Downstairs",-0.119873705148936,0.131015153205068,0.207251997929787,0.148819423600906,-0.146993837655319,0.0961434855667677,-0.225382496382979,0.0605601575626465,-0.957785118085106,0.0195002566925219,-0.955487793617021,0.0285240765399868,-0.029312256293617,0.0997488242437674,-0.101186926595745,0.128529052017329,-0.261684752425532,0.0948730011309065,0.0835380057,0.0903741330016418,-0.45418847106383,0.153804324544075,-0.528329304680851,0.0464295234503954,-0.0612136932929787,0.0628387890577654,-0.623676024255319,0.055480729574588,-0.583421784680851,0.0507082344557483,-0.0171626263457447,0.140098049980485,-0.0171626263457447,0.140098049980485,-0.0913399460574468,0.148008797637513,-0.37004824387234,0.0943537822299722,-0.642837965319149,0.108180020876422,-0.04769426376,0.137460114236636,0.266115492098298,0.104696990912154,-0.208680587882979,0.107950669162405,-0.241974080021277,0.0940114738699078,-0.125682818093191,0.127012987809455,-0.281507406948936,0.101521241677409,-0.375000625531915,0.0863319594225931,-0.470373498510638,0.153471209789347,-0.565214032765957,0.0531089187191167,0.115899778329787,0.116283071461661,-0.0425289511523404,0.187993031571589,-0.471067212978723,0.188343042696549,-0.591261374893617,0.0799619611020578
"100","16","Sitting",-0.0891404038405797,0.146720716520108,-0.986825605362319,0.0389686155150238,-0.951607872463768,0.10488612419008,0.0892682200463768,0.149270691916283,-0.980158243333333,0.0820720740659063,-0.968023206956522,0.0831196470946028,-0.0115030575052174,0.0215125316556991,-0.990861134782609,0.00935989314473895,-0.981800970724638,0.0198278693382943,0.0795736310463768,0.101708241709523,-0.981037373333333,0.0341066959268099,-0.958336595507246,0.0791759342618837,-0.0588371273536232,0.0221473319195665,-0.98958327942029,0.0129525419837655,-0.990621793333333,0.0132757208663844,-0.944978682101449,0.107240132235799,-0.944978682101449,0.107240132235799,-0.985625633043478,0.0316981778100671,-0.933793918115942,0.102973459642817,-0.990073329710145,0.0260293308336178,-0.959552230434783,0.162281567181741,-0.986892418405797,0.0344522103749702,-0.949829260434783,0.0748623670139248,-0.981178036811594,0.0195006262591143,-0.991567867681159,0.0149757375539472,-0.983230774492754,0.0227213208801137,-0.960058264057971,0.0932193968791516,-0.982057861449275,0.0448380757099106,-0.954343752463768,0.0722910559074897,-0.951567446811594,0.15025251060628,-0.980583393333333,0.0319263859230332,-0.946393194782609,0.138454504914908,-0.987134246811594,0.028896211179797
"130","16","Standing",-0.103657729076923,0.0762283778277329,-0.989076811794872,0.0262680536578812,-0.960298267692308,0.062516253916605,-0.166737468166667,0.0842165668822095,-0.985359689871795,0.0538054747934003,-0.980552435769231,0.0419646326894819,-0.00476310557910256,0.00744186815453813,-0.991026497435897,0.00846105923215409,-0.98262195474359,0.0153711145958675,0.0867342708846154,0.0205458902983477,-0.973400107564103,0.035498307851059,-0.980110277307692,0.0175634251819568,-0.0544335294410256,0.00820816856166507,-0.987102322692308,0.0104500561163748,-0.992589441153846,0.00523637840272963,-0.960122882820513,0.0541121543562138,-0.960122882820513,0.0541121543562138,-0.988113373846154,0.0163271146066419,-0.961277064615385,0.0342454842596388,-0.992066275897436,0.0125080774580068,-0.969999504230769,0.0861415305677572,-0.989100620641026,0.020015250844752,-0.958174310128205,0.0449897375408277,-0.986091891538462,0.00681069357818248,-0.991847149615385,0.012607083215054,-0.984236462179487,0.0165358591293833,-0.98363927,0.0194742654835278,-0.973926885,0.037092506485508,-0.978402418717949,0.0170489061930247,-0.963231533076923,0.0884288827471797,-0.984653596794872,0.0182012122221746,-0.968618732179487,0.0560345561305681,-0.99019241,0.0127918180980789
"160","16","Laying",-0.107310493242857,0.059391131231109,-0.973691429428571,0.0308050088175623,-0.943061150285714,0.0621699423140109,0.893884468571429,0.0760636797936321,-0.963761977857143,0.0634903527328702,-0.966087103857143,0.05366608185222,-0.00154105089764286,0.00877396490881665,-0.988416723857143,0.00604196433351391,-0.984867286857143,0.0110794182031323,0.0966210349428571,0.020003007640236,-0.977010769857143,0.0200286827605546,-0.970747514,0.0248981618049728,-0.0576790435142857,0.00577577132412235,-0.985835459428571,0.00854649009962216,-0.989046576,0.00724622448703716,-0.962725308285714,0.0641413425594805,-0.962725308285714,0.0641413425594805,-0.989288162428571,0.0138956456523033,-0.953565518857143,0.0408583725018495,-0.989730747857143,0.0107854674160425,-0.974580069142857,0.063134353185579,-0.971409075142857,0.0274577680737208,-0.937083636714286,0.0548554487571633,-0.985544945285714,0.0074461251075307,-0.989287359142857,0.00696602309302496,-0.986215013,0.0132330415950982,-0.985957788,0.0188127060334971,-0.977509583571429,0.0189149768427631,-0.968135251857143,0.0201353488372134,-0.960269622571429,0.0492280854088615,-0.985167570857143,0.013416411749189,-0.963656248,0.0570970779121207,-0.987092844714286,0.00937273362549775
"11","17","Walking",-0.109792122032787,0.0717495535021654,-0.31950017295082,0.057065409314372,-0.0175797885542623,0.0551333324233414,-0.190265949622951,0.0292820395701325,-0.980983351639344,0.00788560993448829,-0.968613202622951,0.0180061794876897,0.0243753334442623,0.0477440265983173,-0.355492635409836,0.079301585549371,-0.0935385034,0.0780611823799364,0.0757132656704918,0.0418164902249826,-0.47981351295082,0.0990511456359945,-0.454932903934426,0.0624423967380931,-0.0513807166754098,0.045117655311517,-0.431296148196721,0.0909783126067779,-0.560203489016393,0.135016137911648,-0.532540109016393,0.0970443331448615,-0.532540109016393,0.0970443331448615,-0.27692074704918,0.076670798917689,-0.458675849508197,0.0476683172364567,-0.541279486721311,0.0739785358138216,-0.382832802295082,0.0858921887463945,-0.304806274098361,0.10174231305465,-0.0556137930852459,0.0695336809800468,-0.523427055737705,0.0554519217888514,-0.343866129016393,0.0950533192794903,-0.0470379377672131,0.0939000796132247,-0.398809217540984,0.0339491748450631,-0.504849290819672,0.0971912337633002,-0.439238787704918,0.0737884841744663,-0.48022030704918,0.0390263880080727,-0.289593124918033,0.0878986742979404,-0.576977315737705,0.121592285998281,-0.561111217540984,0.123999327720398
"41","17","Walking_Upstairs",-0.121290442104167,0.165911923370366,-0.062952754100625,0.075389023142269,-0.0131721014395833,0.144457397519736,-0.298171464166667,0.0618806480171346,-0.949460372291667,0.0391293686484329,-0.91597346625,0.0379369493744439,0.00759533846458334,0.0720249780349664,-0.292665827083333,0.0796955018206428,-0.349791873229167,0.0970732407377528,0.0560931358145833,0.0927460871832621,-0.496562732729167,0.138762054777301,-0.493044125208333,0.109770223243345,-0.0223482086545833,0.0537738146846047,-0.606044344375,0.0878709950848117,-0.676722847708333,0.110488326965528,-0.170273654020833,0.118655342895142,-0.170273654020833,0.118655342895142,-0.417281648125,0.112403900547944,-0.380699963541667,0.115234360565558,-0.704157464166667,0.107324353249881,-0.3999234945625,0.175078149278324,-0.0355381172854167,0.110817915876932,-0.0252781736083333,0.103927919174456,-0.633017707916667,0.0774587473539125,-0.287219038291667,0.101072580769851,-0.365114263583333,0.087722311951266,-0.324273713333333,0.0940407229846856,-0.5244683916875,0.157006620157903,-0.481154119791667,0.129927279381775,-0.0571624159604167,0.0955620028169456,-0.322762297291667,0.0850510724865962,-0.437137954583333,0.144062972200455,-0.676515594791667,0.0719690363892403
"71","17","Walking_Downstairs",-0.0892432745173913,0.217708019754447,0.187719760269565,0.114131502702165,-0.0607892037384783,0.173705395152172,-0.160962985956522,0.0886841681800652,-0.950026242173913,0.0276191543341984,-0.946576675652174,0.0327217359154596,-0.00939838078195652,0.13387799604882,-0.103436471413043,0.134007601707063,-0.304063534173913,0.140828436432055,0.0162878745776087,0.0768233045654913,-0.370436868891304,0.170129544697854,-0.459281989565217,0.118069471607232,-0.0582518846641304,0.0852445954357531,-0.526801825217391,0.0850145390877513,-0.572144734130435,0.150163944458834,-0.0234988171,0.106155305876605,-0.0234988171,0.106155305876605,-0.229910153176087,0.109878716430391,-0.274790012826087,0.10276890279181,-0.615680337173913,0.13296261808878,-0.3180818605,0.230602571194748,0.258941676302174,0.121921253140973,-0.0860527358695652,0.155820747806129,-0.498668458043478,0.142262561727753,-0.0718767032673913,0.177014654279921,-0.298931144913043,0.137153155908017,-0.403380386086957,0.0699881632936392,-0.393194731747826,0.151296605044692,-0.469390428043478,0.14084579861455,0.12696260436087,0.145746755123017,-0.14173852655,0.161881715753695,-0.374912780434783,0.163147973613083,-0.581469213478261,0.138744905478891
"101","17","Sitting",-0.11362408509375,0.0646896920432567,-0.9944439053125,0.00960103124410657,-0.96185862984375,0.0774317917875406,-0.135803881679687,0.0821511665950668,-0.99019661703125,0.0211872986799679,-0.9667201059375,0.0681526839878521,-0.0015544841534375,0.00660298782578895,-0.99434060296875,0.00469990899358466,-0.98863700234375,0.00883106266436211,0.0860053803375,0.02961698055709,-0.98963832578125,0.0188089713151018,-0.98612868078125,0.0150229629371337,-0.051090324421875,0.00869008938063337,-0.9952559371875,0.00527910874345102,-0.9949818809375,0.00564874317827707,-0.96812100171875,0.0562347771822842,-0.96812100171875,0.0562347771822842,-0.99230530484375,0.0134904500608805,-0.97257151296875,0.0353787278650586,-0.99519055359375,0.0101014071117517,-0.97484160453125,0.0698409468777771,-0.99465731359375,0.010477931812804,-0.959789141875,0.0530088679951297,-0.9888280653125,0.00572791031018128,-0.9946131621875,0.0102079495039714,-0.98991581109375,0.00968797139420457,-0.98161709828125,0.0282052569611025,-0.99004126046875,0.0173930157173216,-0.984813098125,0.0139760495912074,-0.9687577059375,0.0661057965384224,-0.98906990984375,0.0139851465214801,-0.979171580625,0.046468716071086,-0.99369291421875,0.0135358722901848
"131","17","Standing",-0.111432145565,0.0540713426215366,-0.991163919871795,0.0203409870923796,-0.968176663717949,0.0624982385290425,-0.202687757012821,0.0620864601648745,-0.985751365769231,0.0419854814415894,-0.975810476025641,0.0521924386319693,-0.00403599594166667,0.00616445705158685,-0.992094005512821,0.0125891760485192,-0.98666125974359,0.0129805442713042,0.0880561869358974,0.0164096072575713,-0.981373082948718,0.0233846865575919,-0.985121164615385,0.0205000810420057,-0.0546331330897436,0.0145815614325329,-0.989257196282051,0.0215735610239021,-0.993699908589744,0.00924344933445038,-0.977142107435897,0.0488044744389937,-0.977142107435897,0.0488044744389937,-0.991496401794872,0.0182443239638401,-0.975777304871795,0.0316820350335593,-0.993059136538462,0.0159110708839118,-0.980231575769231,0.0591218049924678,-0.991318528333333,0.0184389474383789,-0.966427323846154,0.0454750228804851,-0.989563633076923,0.00507920012436433,-0.992775377692308,0.0155551660439191,-0.988200349487179,0.0149118861469991,-0.985954978205128,0.0145456730146035,-0.981791318076923,0.0296872322591703,-0.983946584871795,0.0193663903309128,-0.976824260641026,0.0586579894678376,-0.988159942820513,0.0181139573303796,-0.979232014358974,0.0357416224937766,-0.992279064615385,0.0231626768553859
"161","17","Laying",-0.107006279704225,0.0586384811172708,-0.972960567323944,0.0501640118195851,-0.944792875211268,0.0960496637907625,0.722657502112676,0.0441015678174764,-0.961063222394366,0.0849434873172943,-0.961466681267606,0.0740750160474282,-0.000143542544507042,0.0196341044099992,-0.981489017183099,0.024577556557985,-0.976960542816901,0.0329734805556547,0.111440490309859,0.0432255149430972,-0.975893061830986,0.0305842766849744,-0.971484336197183,0.0413625591168668,-0.0604927046338028,0.0244952891483283,-0.980792372112676,0.0280623471381204,-0.983135596619718,0.0237473432031322,-0.952567018732394,0.0858739759520893,-0.952567018732394,0.0858739759520893,-0.98174378084507,0.0307521288749257,-0.956335585211268,0.0626392884369812,-0.983713471830986,0.0288225764682478,-0.965406091549296,0.0627968051355353,-0.972438525352113,0.0503109450638885,-0.942791615915493,0.0779870561900535,-0.98038005915493,0.0169128344969934,-0.983213244366197,0.0285664028796897,-0.978343915774648,0.0315683353240861,-0.976164852112676,0.0387868557590378,-0.977203498309859,0.0409419074697323,-0.970627806901408,0.0464629636444246,-0.953155166760563,0.0756343537200679,-0.977635731830986,0.0273556318637466,-0.962943675352113,0.0580360968293722,-0.981054675352113,0.0273245970615686
"28","18","Walking",-0.104218315464286,0.132178966596601,-0.37600552125,0.0523621348556596,-0.227005874892857,0.0700901053378068,-0.0609313415892857,0.0123876110020476,-0.983010882678571,0.0078007358020956,-0.975311658928571,0.0196104091903227,0.010685091,0.0997745637868966,-0.368056913928571,0.067296721619935,-0.320158763392857,0.0784684715384875,0.0944718394625,0.064465500239487,-0.7044397775,0.0480479246646599,-0.496431539642857,0.0316011556657607,-0.0502631568175,0.0459408864477981,-0.578133968392857,0.11786626937275,-0.694925789464286,0.0688503376308711,-0.525311189642857,0.0755669207902157,-0.525311189642857,0.0755669207902157,-0.426736195714286,0.0665419179764935,-0.5682437425,0.0301630629745769,-0.735356753392857,0.0593625554304435,-0.48977105125,0.132160876043779,-0.378068199285714,0.0571497390302753,-0.267273644642857,0.0668446343390448,-0.601147246785714,0.105528321102944,-0.375992795357143,0.0749868755065009,-0.320264113035714,0.082981447605007,-0.538152344821429,0.0710166905375405,-0.734901390178571,0.0595332160234148,-0.460890661785714,0.0511428505887782,-0.469804846428571,0.0495569207368173,-0.4045983625,0.0882137543547012,-0.62346952625,0.0394379385776997,-0.721700396964286,0.0474380527287559
"58","18","Walking_Upstairs",-0.112655891327586,0.0831952952530521,-0.380168286724138,0.0360324346922525,-0.211155120224138,0.072983199019141,-0.106112549189655,0.0629569758007413,-0.961738807068966,0.0245583779627513,-0.942056881206897,0.0464107210872859,0.0093589662862069,0.0679260325057032,-0.563202134655172,0.0342308159236219,-0.56794063862069,0.0522661590070556,0.0906736478431034,0.146871674475039,-0.593841504137931,0.164573607125142,-0.507297003103448,0.0895842249271218,-0.0692536211396552,0.0317142088656262,-0.76068902862069,0.052849078398782,-0.828872171206897,0.0313591451180885,-0.483734425,0.0604520504244604,-0.483734425,0.0604520504244604,-0.603147545862069,0.0620442835977956,-0.484693793758621,0.104347128858889,-0.843571566034483,0.0362339254332476,-0.522728377068965,0.0852525355033987,-0.350639840862069,0.0615096579581622,-0.190550638155172,0.0830295333522698,-0.736149274137931,0.0625608535090967,-0.575331252413793,0.0493853672467236,-0.585531432931034,0.0445608089982526,-0.504364096896552,0.154801466155945,-0.60071129637931,0.130672546150588,-0.443429836896552,0.0404891322719446,-0.342831281896552,0.0612982026938492,-0.55144082137931,0.0733111046935548,-0.552695543448276,0.132962030616438,-0.829045467241379,0.032946589547528
"88","18","Walking_Downstairs",-0.1033908092,0.100577760358174,-0.302634565090909,0.0730936940620434,-0.254214045818182,0.0584479170822387,-0.0493636733454545,0.0416446174201787,-0.960404874545455,0.0228998468262997,-0.932962218181818,0.0335600492493735,-0.01417699182,0.0730903078012758,-0.387223932363636,0.0731841974425925,-0.447033872545455,0.0706554194578136,0.0987471683127273,0.0498945474571772,-0.502473033509091,0.20070054951608,-0.617230786,0.0496238919926874,-0.0570591813909091,0.0608900609872425,-0.676716181636364,0.054003692485852,-0.752608622181818,0.0639859366331365,-0.349473939818182,0.11507312010171,-0.349473939818182,0.11507312010171,-0.412923686181818,0.123146433101895,-0.4694352728,0.155419346769132,-0.76649069,0.122688418782733,-0.505824358,0.0963726107049879,-0.285535871636364,0.0959362407913247,-0.273798158,0.0927714468874708,-0.622135895090909,0.0695327921475215,-0.416050500909091,0.106347831919849,-0.464546054727273,0.0870080387149585,-0.447030699454545,0.0489813945782339,-0.513947089545455,0.164031548498032,-0.607757979272727,0.0621468639594378,-0.207407492654545,0.0739737877891056,-0.365712850909091,0.13994707869988,-0.536628526363636,0.238690504786852,-0.740759442945454,0.088564387663404
"118","18","Sitting",-0.111904775824561,0.0330595537118076,-0.994347988596491,0.00460984325516102,-0.974928131052632,0.0358807763630384,0.161877417894737,0.0372261084387374,-0.994043771403509,0.00910826841871425,-0.984035479473684,0.03355183455777,0.00278757042058246,0.00485979884539809,-0.991624662105263,0.00580440602404728,-0.984002717017544,0.00869263406119924,0.0848140511754386,0.0299876678027632,-0.991956958947368,0.0123137703468235,-0.986753343859649,0.0135065353623345,-0.0523030404789474,0.00641117850166859,-0.994170190701754,0.00413100223229311,-0.994224162105263,0.0047608270307983,-0.982890448070175,0.0263121062493895,-0.982890448070175,0.0263121062493895,-0.991514547017544,0.00763990920870347,-0.978617841929825,0.0250457295540778,-0.99526931245614,0.0076361635205084,-0.982996441403509,0.0372740580607704,-0.994906565789474,0.00582181373550947,-0.974980068596491,0.0275157481282389,-0.988689671578947,0.00454906977196502,-0.992039060701754,0.00791561800983846,-0.985694744385965,0.00799481624944431,-0.983027386491228,0.0292053990229288,-0.992575399473684,0.0121107455650937,-0.985710087894737,0.0136013561738602,-0.982610824035088,0.0293769309925496,-0.988983405614035,0.0078281759399504,-0.983643290526316,0.0406770188525605,-0.99460201,0.00714510647540336
"148","18","Standing",-0.108453355945205,0.0340144068064862,-0.992019762739726,0.00628407022764354,-0.95422343630137,0.0357562919111595,-0.0485767106575342,0.0233126033652019,-0.994270075205479,0.0106587736690205,-0.981335941917808,0.0158471314710084,-0.00181640480191781,0.00545740062367452,-0.989436673835616,0.00733949300723126,-0.975277836849315,0.0168142820786739,0.0843190675616438,0.0205924300163404,-0.962254249589041,0.0344895716334168,-0.980417134246575,0.0130162854729064,-0.0532384453013699,0.0088098406855656,-0.981970965890411,0.0138644020020313,-0.991151973150685,0.00579258246326917,-0.975229187671233,0.0251607061932985,-0.975229187671233,0.0251607061932985,-0.986986039863014,0.0131971549125952,-0.954480674931507,0.0230373895113738,-0.989426231643836,0.0105098338221927,-0.975772813972603,0.0392120875553576,-0.992789068493151,0.0088465992599253,-0.952911994794521,0.0324529916854821,-0.986265653561644,0.0048162312760155,-0.990287933424657,0.00968992767246601,-0.977179032191781,0.0165412238761628,-0.974294413013699,0.0197576875619866,-0.962272711643836,0.0325542220431792,-0.978801848493151,0.0135173989045926,-0.971478314109589,0.0229672969588305,-0.983875627945205,0.0140417069021133,-0.961574112465753,0.0353030969444813,-0.98721494630137,0.0102737531447452
"178","18","Laying",-0.107698927907692,0.00761615337389608,-0.984527649230769,0.0128301518520497,-0.986160920923077,0.00986996879873582,0.605495317692308,0.0072523289100462,-0.982715987538462,0.0228173018873381,-0.994093522615385,0.00857202482307307,-0.00121344813430769,0.00575569949593001,-0.985921071076923,0.00769270909995963,-0.985554339384615,0.00617016272242062,0.0937781948153846,0.0212807022798027,-0.992872598,0.00991696001539693,-0.984202872923077,0.0116017724607535,-0.0593135986615385,0.00445225896409581,-0.996104441384615,0.00293125594237175,-0.990547638769231,0.00649411212618201,-0.988135346,0.0171583231093049,-0.988135346,0.0171583231093049,-0.990139056769231,0.00820201852594374,-0.978701801230769,0.0208400004687196,-0.992914792,0.00799261717698103,-0.988606906307692,0.00763019866619351,-0.984321858307692,0.0116201787229303,-0.986746450769231,0.0100911730825967,-0.989116865846154,0.005451876628483,-0.986641245846154,0.00868860116123837,-0.986210701230769,0.00518992958649074,-0.984999291538462,0.0200657093078893,-0.993019371692308,0.009236081625423,-0.983457774923077,0.0113755232028149,-0.985982565846154,0.0113869739605077,-0.987272124923077,0.0072098508441424,-0.982605601538462,0.0332899262603673,-0.991743037384615,0.00618130654325681
